trading_date_d,date,N_d,Delta,lag_k,mu_hat_d,sign_mu_hat_d,abs_mu_hat_d,RSD_d_k,RQ_d,VarHat_d,ST_d_k,abs_ST_d,drift_state_d,drift_label_d,drift_sign,valid_day_flag,invalid_reason,mu_hat,sigma_hat_d,estimation_n_obs_d
2024-01-17,2024-01-17,389,1.0,1,0.004671473591531882,1,0.004671473591531882,3.485419302247134,2.817664948038514,2.817664948038514,2.0763968306306775,2.0763968306306775,1,detectable_upward_drift,detectable_upward_drift,True,,0.004671473591531882,0.013230594063814974,63
2024-01-18,2024-01-18,389,1.0,1,0.005318052482001197,1,0.005318052482001197,0.26490845461162876,1.8096456823698077,1.8096456823698077,0.19692417905266874,0.19692417905266874,0,no_detectable_drift,no_detectable_drift,True,,0.005318052482001197,0.013772165188301851,63
2024-01-19,2024-01-19,389,1.0,1,0.0048739974169710164,1,0.0048739974169710164,-2.904177864051721,15.902191116648908,15.902191116648908,-0.7282738675294147,0.7282738675294147,0,no_detectable_drift,no_detectable_drift,True,,0.0048739974169710164,0.013384924412325807,63
2024-01-22,2024-01-22,389,1.0,1,0.0040928017859478425,1,0.0040928017859478425,2.8902743808409364,1.8835795257279846,1.8835795257279846,2.105945330186155,2.105945330186155,1,detectable_upward_drift,detectable_upward_drift,True,,0.0040928017859478425,0.013419767218620598,63
2024-01-23,2024-01-23,389,1.0,1,0.004348578617562739,1,0.004348578617562739,-0.003481762575898939,3.209202938608364,3.209202938608364,-0.0019435716801135497,0.0019435716801135497,0,no_detectable_drift,no_detectable_drift,True,,0.004348578617562739,0.013511436870408214,63
2024-01-24,2024-01-24,389,1.0,1,0.005029026380518398,1,0.005029026380518398,2.0928219857770216,2.199785086956065,2.199785086956065,1.4110492177638527,1.4110492177638527,0,no_detectable_drift,no_detectable_drift,True,,0.005029026380518398,0.014058840102536862,63
2024-01-25,2024-01-25,389,1.0,1,0.005013407232647792,1,0.005013407232647792,-1.0096579935430234,18.56899858060365,18.56899858060365,-0.2343041853693561,0.2343041853693561,0,no_detectable_drift,no_detectable_drift,True,,0.005013407232647792,0.0139103196496318,63
2024-01-26,2024-01-26,389,1.0,1,0.005164104759740628,1,0.005164104759740628,1.4116814719853121,0.8583947796122047,0.8583947796122047,1.5236779435740422,1.5236779435740422,0,no_detectable_drift,no_detectable_drift,True,,0.005164104759740628,0.013876474621602164,63
2024-01-29,2024-01-29,389,1.0,1,0.005526058892052499,1,0.005526058892052499,2.842249207193576,5.622980073665055,5.622980073665055,1.1986127187198372,1.1986127187198372,0,no_detectable_drift,no_detectable_drift,True,,0.005526058892052499,0.01385662111843577,63
2024-01-30,2024-01-30,389,1.0,1,0.005223236325189998,1,0.005223236325189998,2.134649092762475,1.9870958391598492,1.9870958391598492,1.5143180052537089,1.5143180052537089,0,no_detectable_drift,no_detectable_drift,True,,0.005223236325189998,0.014037123266243571,63
2024-01-31,2024-01-31,389,1.0,1,0.0049693528017678654,1,0.0049693528017678654,11.670891613497627,15.76572205294508,15.76572205294508,2.939321578426147,2.939321578426147,1,detectable_upward_drift,detectable_upward_drift,True,,0.0049693528017678654,0.014729042210449612,63
2024-02-01,2024-02-01,389,1.0,1,0.00661140219301399,1,0.00661140219301399,7.637496108492916,5.565989885429112,5.565989885429112,3.237276506894935,3.237276506894935,1,detectable_upward_drift,detectable_upward_drift,True,,0.00661140219301399,0.013613850388574317,63
2024-02-02,2024-02-02,389,1.0,1,0.015361301118920128,1,0.015361301118920128,49.4283165924258,208.9495645981044,208.9495645981044,3.4194407618585134,3.4194407618585134,1,detectable_upward_drift,detectable_upward_drift,True,,0.015361301118920128,0.039756339466811216,63
2024-02-05,2024-02-05,389,1.0,1,0.013822132158590116,1,0.013822132158590116,9.699162021758275,16.15790015683301,16.15790015683301,2.412913504416943,2.412913504416943,1,detectable_upward_drift,detectable_upward_drift,True,,0.013822132158590116,0.040370377692142904,63
2024-02-06,2024-02-06,389,1.0,1,0.01243349532677142,1,0.01243349532677142,10.068380957498864,10.153416937260323,10.153416937260323,3.159755870852789,3.159755870852789,1,detectable_upward_drift,detectable_upward_drift,True,,0.01243349532677142,0.0405362600339528,63
2024-02-07,2024-02-07,389,1.0,1,0.01288617081425497,1,0.01288617081425497,10.725462241744006,13.047106102074267,13.047106102074267,2.969333111666766,2.969333111666766,1,detectable_upward_drift,detectable_upward_drift,True,,0.01288617081425497,0.04075406710205903,63
2024-02-08,2024-02-08,389,1.0,1,0.012840620672355241,1,0.012840620672355241,-0.5704533715504256,4.880874956433235,4.880874956433235,-0.2582089612123383,0.2582089612123383,0,no_detectable_drift,no_detectable_drift,True,,0.012840620672355241,0.040747144537632944,63
2024-02-09,2024-02-09,389,1.0,1,0.01115413206064935,1,0.01115413206064935,-4.6256258649722595,10.0549940884919,10.0549940884919,-1.4587457137511333,1.4587457137511333,0,no_detectable_drift,no_detectable_drift,True,,0.01115413206064935,0.04053223021858355,63
2024-02-12,2024-02-12,389,1.0,1,0.011416163406792593,1,0.011416163406792593,7.726663788104116,4.747249108419219,4.747249108419219,3.546263518141793,3.546263518141793,1,detectable_upward_drift,detectable_upward_drift,True,,0.011416163406792593,0.040583089956388464,63
2024-02-13,2024-02-13,389,1.0,1,0.009971843331263198,1,0.009971843331263198,10.261353441558747,6.942656713951213,6.942656713951213,3.8944111577711125,3.8944111577711125,1,detectable_upward_drift,detectable_upward_drift,True,,0.009971843331263198,0.04084903267046993,63
2024-02-14,2024-02-14,389,1.0,1,0.011710831022426168,1,0.011710831022426168,3.2606862068948277,4.863204502008618,4.863204502008618,1.4785899165870338,1.4785899165870338,0,no_detectable_drift,no_detectable_drift,True,,0.011710831022426168,0.04078714522939756,63
2024-02-15,2024-02-15,389,1.0,1,0.013403022200110724,1,0.013403022200110724,1.9230186371924332,26.97357166474549,26.97357166474549,0.3702663670472899,0.3702663670472899,0,no_detectable_drift,no_detectable_drift,True,,0.013403022200110724,0.0407481431409223,63
2024-02-16,2024-02-16,389,1.0,1,0.011139311555948923,1,0.011139311555948923,-9.631500791283585,117.77558794961698,117.77558794961698,-0.8874958361705894,0.8874958361705894,0,no_detectable_drift,no_detectable_drift,True,,0.011139311555948923,0.041105381739706466,63
2024-02-20,2024-02-20,389,1.0,1,0.009690647684207028,1,0.009690647684207028,14.201726517089408,18.62778226542542,18.62778226542542,3.2904899500681264,3.2904899500681264,1,detectable_upward_drift,detectable_upward_drift,True,,0.009690647684207028,0.04114048172176506,63
2024-02-21,2024-02-21,389,1.0,1,0.009453561594000983,1,0.009453561594000983,0.6891645892177611,9.186770961344115,9.186770961344115,0.22737437058790694,0.22737437058790694,0,no_detectable_drift,no_detectable_drift,True,,0.009453561594000983,0.04114249399652595,63
2024-02-22,2024-02-22,389,1.0,1,0.011460288552916255,1,0.011460288552916255,7.224622665670257,8.417253937677712,8.417253937677712,2.49017549206358,2.49017549206358,1,detectable_upward_drift,detectable_upward_drift,True,,0.011460288552916255,0.041674601216679936,63
2024-02-23,2024-02-23,389,1.0,1,0.010073143334047836,1,0.010073143334047836,6.978265104601261,28.561100341919243,28.561100341919243,1.305749886586075,1.305749886586075,0,no_detectable_drift,no_detectable_drift,True,,0.010073143334047836,0.041560298198764244,63
2024-02-26,2024-02-26,389,1.0,1,0.009958279346500266,1,0.009958279346500266,1.9459093664960374,10.238328110155754,10.238328110155754,0.6081463252316633,0.6081463252316633,0,no_detectable_drift,no_detectable_drift,True,,0.009958279346500266,0.04157700638631244,63
2024-02-27,2024-02-27,389,1.0,1,0.009802024605968294,1,0.009802024605968294,7.771977584761107,9.573936323006311,9.573936323006311,2.511807032673024,2.511807032673024,1,detectable_upward_drift,detectable_upward_drift,True,,0.009802024605968294,0.04158679885048257,63
2024-02-28,2024-02-28,389,1.0,1,0.00903677447140299,1,0.00903677447140299,3.0240304398045823,9.141442577197369,9.141442577197369,1.0001814386899572,1.0001814386899572,0,no_detectable_drift,no_detectable_drift,True,,0.00903677447140299,0.04161044340022805,63
2024-02-29,2024-02-29,389,1.0,1,0.009468868718341317,1,0.009468868718341317,2.1068112682540647,3.351146920867753,3.351146920867753,1.150876966458399,1.150876966458399,0,no_detectable_drift,no_detectable_drift,True,,0.009468868718341317,0.041562839972311236,63
2024-03-01,2024-03-01,389,1.0,1,0.011715228350305135,1,0.011715228350305135,4.761700348163609,16.45674264311862,16.45674264311862,1.1737892376419479,1.1737892376419479,0,no_detectable_drift,no_detectable_drift,True,,0.011715228350305135,0.04125601801485414,63
2024-03-04,2024-03-04,389,1.0,1,0.011162115425704222,1,0.011162115425704222,17.9304736477374,91.29780039510763,91.29780039510763,1.8765563268879737,1.8765563268879737,0,no_detectable_drift,no_detectable_drift,True,,0.011162115425704222,0.04123217972588708,63
2024-03-05,2024-03-05,389,1.0,1,0.001274223146196439,1,0.001274223146196439,8.192450014461988,4.045867588566998,4.045867588566998,4.072939580241653,4.072939580241653,1,detectable_upward_drift,detectable_upward_drift,True,,0.001274223146196439,0.017168234167672155,63
2024-03-06,2024-03-06,389,1.0,1,0.0032222331118094485,1,0.0032222331118094485,10.822721836470357,5.806803773871388,5.806803773871388,4.491257146183869,4.491257146183869,1,detectable_upward_drift,detectable_upward_drift,True,,0.0032222331118094485,0.016515098681503266,63
2024-03-07,2024-03-07,389,1.0,1,0.005529091235286364,1,0.005529091235286364,17.211991685285383,8.323036508176726,8.323036508176726,5.966095869735102,5.966095869735102,1,detectable_upward_drift,detectable_upward_drift,True,,0.005529091235286364,0.017141657787058867,63
2024-03-08,2024-03-08,389,1.0,1,0.003503697033727078,1,0.003503697033727078,9.21125089978431,47.84417939934041,47.84417939934041,1.3316928159371477,1.3316928159371477,0,no_detectable_drift,no_detectable_drift,True,,0.003503697033727078,0.017323530172027396,63
2024-03-11,2024-03-11,389,1.0,1,0.0016235977998266496,1,0.0016235977998266496,34.94762720028563,303.2304135487196,303.2304135487196,2.0069257958744107,2.0069257958744107,1,detectable_upward_drift,detectable_upward_drift,True,,0.0016235977998266496,0.019519161316488592,63
2024-03-12,2024-03-12,389,1.0,1,0.0028596543055054253,1,0.0028596543055054253,22.03218444752773,49.18379069620442,49.18379069620442,3.1415686895895174,3.1415686895895174,1,detectable_upward_drift,detectable_upward_drift,True,,0.0028596543055054253,0.0199367715496578,63
2024-03-13,2024-03-13,389,1.0,1,0.0026172227681804912,1,0.0026172227681804912,12.216125863862487,11.785652635415284,11.785652635415284,3.558415688159911,3.558415688159911,1,detectable_upward_drift,detectable_upward_drift,True,,0.0026172227681804912,0.019519598341132142,63
2024-03-14,2024-03-14,389,1.0,1,0.0030221775013469705,1,0.0030221775013469705,14.408480805463283,31.42815473355783,31.42815473355783,2.570151659591269,2.570151659591269,1,detectable_upward_drift,detectable_upward_drift,True,,0.0030221775013469705,0.019123008492029386,63
2024-03-15,2024-03-15,389,1.0,1,0.001212528046964822,1,0.001212528046964822,-3.4381926839809367,19.249315426151067,19.249315426151067,-0.7836507748187421,0.7836507748187421,0,no_detectable_drift,no_detectable_drift,True,,0.001212528046964822,0.01903070663980621,63
2024-03-18,2024-03-18,389,1.0,1,0.0008786874259445148,1,0.0008786874259445148,-0.3131929354453531,19.816843757255157,19.816843757255157,-0.07035495906289387,0.07035495906289387,0,no_detectable_drift,no_detectable_drift,True,,0.0008786874259445148,0.018714601786095054,63
2024-03-19,2024-03-19,389,1.0,1,0.0020040815996392155,1,0.0020040815996392155,5.062680299527762,8.249348752016438,8.249348752016438,1.762668611943363,1.762668611943363,0,no_detectable_drift,no_detectable_drift,True,,0.0020040815996392155,0.018488612965525935,63
2024-03-20,2024-03-20,389,1.0,1,0.003326814412421907,1,0.003326814412421907,12.190928028388283,13.474680646158761,13.474680646158761,3.3210661553458873,3.3210661553458873,1,detectable_upward_drift,detectable_upward_drift,True,,0.003326814412421907,0.018577767874740796,63
2024-03-21,2024-03-21,389,1.0,1,0.004091086486444391,1,0.004091086486444391,5.647747459343597,15.375554253129485,15.375554253129485,1.440322943680609,1.440322943680609,0,no_detectable_drift,no_detectable_drift,True,,0.004091086486444391,0.01860258402893874,63
2024-03-22,2024-03-22,389,1.0,1,0.0019470728605406964,1,0.0019470728605406964,0.5993213172803661,2.2518273765299246,2.2518273765299246,0.39938539388250943,0.39938539388250943,0,no_detectable_drift,no_detectable_drift,True,,0.0019470728605406964,0.016987112912332604,63
2024-03-25,2024-03-25,389,1.0,1,0.0019537719035349304,1,0.0019537719035349304,5.120150387856114,2.794080421205733,2.794080421205733,3.0631147464731914,3.0631147464731914,1,detectable_upward_drift,detectable_upward_drift,True,,0.0019537719035349304,0.016979837673199594,63
2024-03-26,2024-03-26,389,1.0,1,0.0016378131973248905,1,0.0016378131973248905,6.693705602103082,8.596069216870903,8.596069216870903,2.2830564807991185,2.2830564807991185,1,detectable_upward_drift,detectable_upward_drift,True,,0.0016378131973248905,0.017271544665841188,63
2024-03-27,2024-03-27,389,1.0,1,0.0006944784153772231,1,0.0006944784153772231,8.090219147163008,9.642836472607106,9.642836472607106,2.6053008728005107,2.6053008728005107,1,detectable_upward_drift,detectable_upward_drift,True,,0.0006944784153772231,0.017617802742233894,63
2024-03-28,2024-03-28,389,1.0,1,0.0002802422253354243,1,0.0002802422253354243,6.506482044786608,52.73415934935693,52.73415934935693,0.8959839334084209,0.8959839334084209,0,no_detectable_drift,no_detectable_drift,True,,0.0002802422253354243,0.01770571987582166,63
2024-04-01,2024-04-01,389,1.0,1,0.00016048766868595335,1,0.00016048766868595335,21.62678043986695,153.74856419467716,153.74856419467716,1.744160058384688,1.744160058384688,0,no_detectable_drift,no_detectable_drift,True,,0.00016048766868595335,0.01769067643607,63
2024-04-02,2024-04-02,389,1.0,1,-0.0006904807846413638,-1,0.0006904807846413638,7.74504790657664,4.673425375827973,4.673425375827973,3.582667072399945,3.582667072399945,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0006904807846413638,0.017344290108506414,63
2024-04-03,2024-04-03,389,1.0,1,0.000562338525530374,1,0.000562338525530374,2.186641619803999,15.453261927263185,15.453261927263185,0.5562468020429793,0.5562468020429793,0,no_detectable_drift,no_detectable_drift,True,,0.000562338525530374,0.017603979736318904,63
2024-04-04,2024-04-04,389,1.0,1,0.002764604633330863,1,0.002764604633330863,15.788739044563934,52.948665104187775,52.948665104187775,2.1698011699720055,2.1698011699720055,1,detectable_upward_drift,detectable_upward_drift,True,,0.002764604633330863,0.018710287539319526,63
2024-04-05,2024-04-05,389,1.0,1,0.002722016697865352,1,0.002722016697865352,9.6087622021008,150.1230293965381,150.1230293965381,0.7842306030225606,0.7842306030225606,0,no_detectable_drift,no_detectable_drift,True,,0.002722016697865352,0.018480334575173066,63
2024-04-08,2024-04-08,389,1.0,1,0.0007561889426752833,1,0.0007561889426752833,13.784981668803995,111.10968408880002,111.10968408880002,1.3077665852940765,1.3077665852940765,0,no_detectable_drift,no_detectable_drift,True,,0.0007561889426752833,0.017683339538476932,63
2024-04-09,2024-04-09,389,1.0,1,0.0009082257613328386,1,0.0009082257613328386,14.927111583831934,16.068888296990256,16.068888296990256,3.723770125403774,3.723770125403774,1,detectable_upward_drift,detectable_upward_drift,True,,0.0009082257613328386,0.017030468663581037,63
2024-04-10,2024-04-10,389,1.0,1,0.003243542484916999,1,0.003243542484916999,12.56565994820831,21.346091533653407,21.346091533653407,2.719732049022208,2.719732049022208,1,detectable_upward_drift,detectable_upward_drift,True,,0.003243542484916999,0.014547461793479892,63
2024-04-11,2024-04-11,389,1.0,1,0.0022429714310305826,1,0.0022429714310305826,1.1580768610487482,8.04092433366767,8.04092433366767,0.40839874289529116,0.40839874289529116,0,no_detectable_drift,no_detectable_drift,True,,0.0022429714310305826,0.014002490542678407,63
2024-04-12,2024-04-12,389,1.0,1,0.001401733049559431,1,0.001401733049559431,6.675200261711805,3.5063690175294853,3.5063690175294853,3.5648026280676723,3.5648026280676723,1,detectable_upward_drift,detectable_upward_drift,True,,0.001401733049559431,0.014328110424934554,63
2024-04-15,2024-04-15,389,1.0,1,0.0007406156927945519,1,0.0007406156927945519,10.211335939933864,33.22962653320847,33.22962653320847,1.7714130264217045,1.7714130264217045,0,no_detectable_drift,no_detectable_drift,True,,0.0007406156927945519,0.014873017770078987,63
2024-04-16,2024-04-16,389,1.0,1,0.0017170945783659011,1,0.0017170945783659011,11.605008404236996,13.334470356783015,13.334470356783015,3.1780269384893405,3.1780269384893405,1,detectable_upward_drift,detectable_upward_drift,True,,0.0017170945783659011,0.014656531758816663,63
2024-04-17,2024-04-17,389,1.0,1,5.409500547263032e-05,1,5.409500547263032e-05,12.036617698275796,13.954881909137304,13.954881909137304,3.2221175769347514,3.2221175769347514,1,detectable_upward_drift,detectable_upward_drift,True,,5.409500547263032e-05,0.014771776839152073,63
2024-04-18,2024-04-18,389,1.0,1,0.0008123745882342331,1,0.0008123745882342331,-45.07498139244094,1027.132973173548,1027.132973173548,-1.4064432740611608,1.4064432740611608,0,no_detectable_drift,no_detectable_drift,True,,0.0008123745882342331,0.014878700800432463,63
2024-04-19,2024-04-19,389,1.0,1,-0.0021821333272507544,-1,0.0021821333272507544,-17.189577206896782,229.09561196456715,229.09561196456715,-1.1356821752446629,1.1356821752446629,0,no_detectable_drift,no_detectable_drift,True,,-0.0021821333272507544,0.015811547390350567,63
2024-04-22,2024-04-22,389,1.0,1,-0.0022591826029943027,-1,0.0022591826029943027,12.57174303431165,34.16184569977068,34.16184569977068,2.1509228443151334,2.1509228443151334,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0022591826029943027,0.015686449498333623,63
2024-04-23,2024-04-23,389,1.0,1,-0.0011976740374139033,-1,0.0011976740374139033,14.120170139071906,27.509296658902016,27.509296658902016,2.692155779203017,2.692155779203017,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0011976740374139033,0.016151483253666905,63
2024-04-24,2024-04-24,389,1.0,1,-0.0011088629690688108,-1,0.0011088629690688108,11.160824486189782,125.23723486795534,125.23723486795534,0.9973085525970926,0.9973085525970926,0,no_detectable_drift,no_detectable_drift,True,,-0.0011088629690688108,0.01683411347931629,63
2024-04-25,2024-04-25,389,1.0,1,-0.006090228367765706,-1,0.006090228367765706,57.97366578424254,306.3192085907379,306.3192085907379,3.3124066422907523,3.3124066422907523,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.006090228367765706,0.0343715541468584,63
2024-04-26,2024-04-26,389,1.0,1,-0.005173561769214437,-1,0.005173561769214437,24.919590059069208,64.92802355372753,64.92802355372753,3.092607481755389,3.092607481755389,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.005173561769214437,0.03426869173888537,63
2024-04-29,2024-04-29,389,1.0,1,-0.0058961520342007065,-1,0.0058961520342007065,2.5132915268483202,57.93945821168801,57.93945821168801,0.33018371695380777,0.33018371695380777,0,no_detectable_drift,no_detectable_drift,True,,-0.0058961520342007065,0.0343932132400753,63
2024-04-30,2024-04-30,389,1.0,1,-0.006094078860544044,-1,0.006094078860544044,8.736132719594895,17.738938017319466,17.738938017319466,2.0742228542802765,2.0742228542802765,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.006094078860544044,0.034384010851034846,63
2024-05-01,2024-05-01,389,1.0,1,-0.005252258762660456,-1,0.005252258762660456,15.863094262685578,31.61173913476325,31.61173913476325,2.8213938167464216,2.8213938167464216,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.005252258762660456,0.034591866362872294,63
2024-05-02,2024-05-02,389,1.0,1,-0.006408028324053865,-1,0.006408028324053865,7.941408237509889,30.93490245422274,30.93490245422274,1.4278189662646277,1.4278189662646277,0,no_detectable_drift,no_detectable_drift,True,,-0.006408028324053865,0.03458519531391859,63
2024-05-03,2024-05-03,389,1.0,1,-0.0066334788368281935,-1,0.0066334788368281935,6.982262272656916,10.224095257889815,10.224095257889815,2.1836534417063302,2.1836534417063302,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0066334788368281935,0.03393886079284733,63
2024-05-06,2024-05-06,389,1.0,1,-0.006025521833262993,-1,0.006025521833262993,4.195157918657704,6.301516411133487,6.301516411133487,1.6711898059430752,1.6711898059430752,0,no_detectable_drift,no_detectable_drift,True,,-0.006025521833262993,0.034023299049408734,63
2024-05-07,2024-05-07,389,1.0,1,-0.005104221460818793,-1,0.005104221460818793,0.05992254097554661,5.565857207626988,5.565857207626988,0.025399442888363037,0.025399442888363037,0,no_detectable_drift,no_detectable_drift,True,,-0.005104221460818793,0.03412616504665252,63
2024-05-08,2024-05-08,389,1.0,1,-0.004023729292781619,-1,0.004023729292781619,6.871803496578837,18.768942727863255,18.768942727863255,1.5861740026943572,1.5861740026943572,0,no_detectable_drift,no_detectable_drift,True,,-0.004023729292781619,0.034163658740363784,63
2024-05-09,2024-05-09,389,1.0,1,-0.0042126618747536605,-1,0.0042126618747536605,2.8852385707762966,8.915240899791861,8.915240899791861,0.9663071386913427,0.9663071386913427,0,no_detectable_drift,no_detectable_drift,True,,-0.0042126618747536605,0.03413977955858439,63
2024-05-10,2024-05-10,389,1.0,1,-0.004470134772166375,-1,0.004470134772166375,2.836825637472631,2.461958922551324,2.461958922551324,1.8079742547517914,1.8079742547517914,0,no_detectable_drift,no_detectable_drift,True,,-0.004470134772166375,0.03411501416272352,63
2024-05-13,2024-05-13,389,1.0,1,-0.004246250191050717,-1,0.004246250191050717,13.170127567083295,15.770288276539112,15.770288276539112,3.3164248870278334,3.3164248870278334,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.004246250191050717,0.034169253337218986,63
2024-05-14,2024-05-14,389,1.0,1,-0.0028171396023623854,-1,0.0028171396023623854,4.0459896463453875,9.347801580719617,9.347801580719617,1.323335686787352,1.323335686787352,0,no_detectable_drift,no_detectable_drift,True,,-0.0028171396023623854,0.03401500814111826,63
2024-05-15,2024-05-15,389,1.0,1,-0.001998908612506131,-1,0.001998908612506131,1.8072762735484087,7.202771064636347,7.202771064636347,0.6734025265172446,0.6734025265172446,0,no_detectable_drift,no_detectable_drift,True,,-0.001998908612506131,0.03415097008871476,63
2024-05-16,2024-05-16,389,1.0,1,-0.0019836999641476643,-1,0.0019836999641476643,1.9998016449592457,3.205058137671003,3.205058137671003,1.1170406183106585,1.1170406183106585,0,no_detectable_drift,no_detectable_drift,True,,-0.0019836999641476643,0.03402177127251935,63
2024-05-17,2024-05-17,389,1.0,1,-0.0031247290201414186,-1,0.0031247290201414186,3.531309905571477,2.0674059783549583,2.0674059783549583,2.4559693848153956,2.4559693848153956,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0031247290201414186,0.033683399232325315,63
2024-05-20,2024-05-20,389,1.0,1,-0.0012100136854377112,-1,0.0012100136854377112,5.547144819401819,10.859516315204276,10.859516315204276,1.6833106188420544,1.6833106188420544,0,no_detectable_drift,no_detectable_drift,True,,-0.0012100136854377112,0.033156859995729523,63
2024-05-21,2024-05-21,389,1.0,1,-0.0020066313443529928,-1,0.0020066313443529928,2.0505943186750093,5.343239618675303,5.343239618675303,0.88710989702666,0.88710989702666,0,no_detectable_drift,no_detectable_drift,True,,-0.0020066313443529928,0.03313093812726448,63
2024-05-22,2024-05-22,389,1.0,1,-0.0027867682653690976,-1,0.0027867682653690976,4.152884450015639,3.7197807808687724,3.7197807808687724,2.1532337300625883,2.1532337300625883,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0027867682653690976,0.03302492632097868,63
2024-05-23,2024-05-23,389,1.0,1,-0.0028744850452967646,-1,0.0028744850452967646,3.8601283405543727,3.0330303534473217,3.0330303534473217,2.2164776985220875,2.2164776985220875,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0028744850452967646,0.03274645385159411,63
2024-05-24,2024-05-24,389,1.0,1,0.003760521963383432,1,0.003760521963383432,6.345778067598476,3.196289573554227,3.196289573554227,3.5494561910715845,3.5494561910715845,1,detectable_upward_drift,detectable_upward_drift,True,,0.003760521963383432,0.013114223744044994,63
2024-05-28,2024-05-28,389,1.0,1,0.0036871355554765647,1,0.0036871355554765647,1.9471079503092308,15.60567153273457,15.60567153273457,0.492888629208514,0.492888629208514,0,no_detectable_drift,no_detectable_drift,True,,0.0036871355554765647,0.013029977694848186,63
2024-05-29,2024-05-29,389,1.0,1,0.0046227521607126445,1,0.0046227521607126445,0.8443018395112419,14.963181525464998,14.963181525464998,0.21826583599124852,0.21826583599124852,0,no_detectable_drift,no_detectable_drift,True,,0.0046227521607126445,0.01236002412650582,63
2024-05-30,2024-05-30,389,1.0,1,0.003738814865097587,1,0.003738814865097587,2.9782782448753924,4.945617394899515,4.945617394899515,1.339229513341804,1.339229513341804,0,no_detectable_drift,no_detectable_drift,True,,0.003738814865097587,0.01259364009897303,63
2024-05-31,2024-05-31,389,1.0,1,0.0019102310182476788,1,0.0019102310182476788,0.7933091249022022,24.966688797201908,24.966688797201908,0.15876763505658126,0.15876763505658126,0,no_detectable_drift,no_detectable_drift,True,,0.0019102310182476788,0.01283635152105621,63
2024-06-03,2024-06-03,389,1.0,1,0.0034920910653862876,1,0.0034920910653862876,1.779270591592454,26.025382242025103,26.025382242025103,0.3487734699977035,0.3487734699977035,0,no_detectable_drift,no_detectable_drift,True,,0.0034920910653862876,0.013401346375888508,63
2024-06-04,2024-06-04,389,1.0,1,0.0026228771253252793,1,0.0026228771253252793,6.2895256887418185,3.529736748553955,3.529736748553955,3.3477015782878357,3.3477015782878357,1,detectable_upward_drift,detectable_upward_drift,True,,0.0026228771253252793,0.012996137686009337,63
2024-06-05,2024-06-05,389,1.0,1,0.002928225683330806,1,0.002928225683330806,11.08059729483918,18.359567601286532,18.359567601286532,2.586020403877963,2.586020403877963,1,detectable_upward_drift,detectable_upward_drift,True,,0.002928225683330806,0.013742090736507714,63
2024-06-06,2024-06-06,389,1.0,1,0.0027219751003475833,1,0.0027219751003475833,9.084495390804605,10.958159854964462,10.958159854964462,2.7443025751643693,2.7443025751643693,1,detectable_upward_drift,detectable_upward_drift,True,,0.0027219751003475833,0.01371498601958007,63
2024-06-07,2024-06-07,389,1.0,1,0.002176415094368125,1,0.002176415094368125,7.983454119944749,14.214299260737542,14.214299260737542,2.117522854966758,2.117522854966758,1,detectable_upward_drift,detectable_upward_drift,True,,0.002176415094368125,0.013732015530308839,63
2024-06-10,2024-06-10,389,1.0,1,0.002501831731581747,1,0.002501831731581747,5.172266233961455,2.429548297510044,2.429548297510044,3.318318764609085,3.318318764609085,1,detectable_upward_drift,detectable_upward_drift,True,,0.002501831731581747,0.013813921779883089,63
2024-06-11,2024-06-11,389,1.0,1,0.0029601135555770257,1,0.0029601135555770257,1.5984370359104751,22.476047254879514,22.476047254879514,0.33715962752526446,0.33715962752526446,0,no_detectable_drift,no_detectable_drift,True,,0.0029601135555770257,0.013939530943453172,63
2024-06-12,2024-06-12,389,1.0,1,0.003908365146317777,1,0.003908365146317777,-1.4955981250568706,90.17121940295605,90.17121940295605,-0.1575001387257588,0.1575001387257588,0,no_detectable_drift,no_detectable_drift,True,,0.003908365146317777,0.013422350485123743,63
2024-06-13,2024-06-13,389,1.0,1,0.0032750789806947262,1,0.0032750789806947262,5.221139436530284,3.5478117568639678,3.5478117568639678,2.7719475435844068,2.7719475435844068,1,detectable_upward_drift,detectable_upward_drift,True,,0.0032750789806947262,0.013370505180262305,63
2024-06-14,2024-06-14,389,1.0,1,0.002194648681158014,1,0.002194648681158014,-1.3879289518350237,2.2952306167983454,2.2952306167983454,-0.9161235997302554,0.9161235997302554,0,no_detectable_drift,no_detectable_drift,True,,0.002194648681158014,0.013134955781465616,63
2024-06-17,2024-06-17,389,1.0,1,0.003236629453652149,1,0.003236629453652149,3.0921023726776484,9.679576453831052,9.679576453831052,0.9938610868844135,0.9938610868844135,0,no_detectable_drift,no_detectable_drift,True,,0.003236629453652149,0.013358073271757039,63
